Fecha,Variable,Real,Pred_XGBoost
2024-09-04,Demanda_Total_MBTUD,956775.0,969771.4
2024-09-05,Demanda_Total_MBTUD,963204.0,977551.94
2024-09-06,Demanda_Total_MBTUD,970307.0,980292.0
2024-09-09,Demanda_Total_MBTUD,968960.0,969320.8
2024-09-10,Demanda_Total_MBTUD,968536.0,975986.0
2024-09-11,Demanda_Total_MBTUD,1028288.0,1034510.25
2024-09-12,Demanda_Total_MBTUD,1029885.0,1037621.5
2024-09-13,Demanda_Total_MBTUD,1063801.0,1063896.4
2024-09-16,Demanda_Total_MBTUD,1167055.0,1120522.5
2024-09-17,Demanda_Total_MBTUD,1129482.0,1114681.6
2024-09-18,Demanda_Total_MBTUD,1201689.0,1136818.4
2024-09-19,Demanda_Total_MBTUD,1178463.0,1137061.9
2024-09-20,Demanda_Total_MBTUD,1182562.0,1124957.5
2024-09-23,Demanda_Total_MBTUD,1192621.0,1115271.6
2024-09-24,Demanda_Total_MBTUD,1155233.0,1104477.5
2024-09-25,Demanda_Total_MBTUD,1223159.0,1132818.2
2024-09-26,Demanda_Total_MBTUD,1256332.0,1138354.6
2024-09-27,Demanda_Total_MBTUD,1247736.0,1138594.5
2024-09-30,Demanda_Total_MBTUD,1236014.0,1135376.8
2024-10-01,Demanda_Total_MBTUD,1208530.0,1115755.0
2024-10-02,Demanda_Total_MBTUD,1246760.0,1143770.0
2024-10-03,Demanda_Total_MBTUD,1248517.0,1142495.9
2024-10-04,Demanda_Total_MBTUD,1241257.0,1132188.1
2024-10-07,Demanda_Total_MBTUD,1267696.0,1137454.9
2024-10-08,Demanda_Total_MBTUD,1280403.0,1140168.9
2024-10-09,Demanda_Total_MBTUD,1240852.0,1120067.5
2024-10-10,Demanda_Total_MBTUD,1251102.0,1130892.4
2024-10-11,Demanda_Total_MBTUD,1217963.0,1118258.9
2024-10-14,Demanda_Total_MBTUD,1061774.0,1016513.0
2024-10-15,Demanda_Total_MBTUD,1252418.0,1131414.4
2024-10-16,Demanda_Total_MBTUD,1234804.0,1120563.5
2024-10-17,Demanda_Total_MBTUD,1202595.0,1100497.1
2024-10-18,Demanda_Total_MBTUD,1218610.0,1106134.6
2024-10-21,Demanda_Total_MBTUD,1083966.0,1073889.5
2024-10-22,Demanda_Total_MBTUD,1184255.0,1120378.6
2024-10-23,Demanda_Total_MBTUD,1273167.0,1133451.9
2024-10-24,Demanda_Total_MBTUD,1281924.0,1137893.5
2024-10-25,Demanda_Total_MBTUD,1250949.0,1136760.4
2024-10-28,Demanda_Total_MBTUD,1203903.0,1127593.4
2024-10-29,Demanda_Total_MBTUD,1195314.0,1115089.1
2024-10-30,Demanda_Total_MBTUD,1235985.0,1124342.4
2024-10-31,Demanda_Total_MBTUD,896148.0,908732.9
2024-11-01,Demanda_Total_MBTUD,884686.0,899966.9
2024-11-04,Demanda_Total_MBTUD,823452.0,854377.5
2024-11-05,Demanda_Total_MBTUD,1153247.0,1109394.1
2024-11-06,Demanda_Total_MBTUD,1153495.0,1117369.2
2024-11-07,Demanda_Total_MBTUD,1265260.0,1132749.9
2024-11-08,Demanda_Total_MBTUD,1251757.0,1127666.4
2024-11-11,Demanda_Total_MBTUD,1018154.0,1017010.5
2024-11-12,Demanda_Total_MBTUD,1002325.0,1006007.94
2024-11-13,Demanda_Total_MBTUD,946578.0,951229.4
2024-11-14,Demanda_Total_MBTUD,1011869.0,1013352.2
2024-11-15,Demanda_Total_MBTUD,958615.0,954033.3
2024-11-18,Demanda_Total_MBTUD,957134.0,958895.2
2024-11-19,Demanda_Total_MBTUD,949252.0,950774.1
2024-11-20,Demanda_Total_MBTUD,1069060.0,1049573.5
2024-11-21,Demanda_Total_MBTUD,986032.0,977083.7
2024-11-22,Demanda_Total_MBTUD,1011255.0,1005828.6
2024-11-25,Demanda_Total_MBTUD,965746.0,961275.7
2024-11-26,Demanda_Total_MBTUD,974354.0,972411.6
2024-11-27,Demanda_Total_MBTUD,1041169.0,1041928.1
2024-11-29,Demanda_Total_MBTUD,991486.0,990313.4
2024-12-02,Demanda_Total_MBTUD,914720.0,923988.7
2024-12-03,Demanda_Total_MBTUD,1044639.0,1041235.7
2024-12-04,Demanda_Total_MBTUD,1104282.0,1092102.9
2024-12-05,Demanda_Total_MBTUD,1112455.0,1078550.5
2024-12-06,Demanda_Total_MBTUD,1034532.0,1035361.06
2024-12-09,Demanda_Total_MBTUD,1196545.0,1117951.9
2024-12-10,Demanda_Total_MBTUD,1189983.0,1118119.5
2024-12-11,Demanda_Total_MBTUD,1219744.0,1128460.0
2024-12-12,Demanda_Total_MBTUD,1238133.0,1138051.5
2024-12-13,Demanda_Total_MBTUD,1216105.0,1123027.0
2024-12-16,Demanda_Total_MBTUD,1214505.0,1129773.0
2024-12-17,Demanda_Total_MBTUD,1158621.0,1110097.5
2024-12-18,Demanda_Total_MBTUD,1210285.0,1125922.6
2024-12-19,Demanda_Total_MBTUD,1174177.0,1109995.0
2024-12-20,Demanda_Total_MBTUD,1202668.0,1119825.0
2024-12-23,Demanda_Total_MBTUD,1097367.0,1096454.2
2024-12-24,Demanda_Total_MBTUD,974641.0,994752.4
2024-12-26,Demanda_Total_MBTUD,924016.0,939301.7
2024-12-27,Demanda_Total_MBTUD,884757.0,895014.8
2024-12-30,Demanda_Total_MBTUD,820541.0,832797.8
2024-12-31,Demanda_Total_MBTUD,717655.0,739129.44
2025-01-02,Demanda_Total_MBTUD,729273.0,720600.8
2025-01-03,Demanda_Total_MBTUD,810227.0,810475.0
2025-01-06,Demanda_Total_MBTUD,744907.0,731254.56
2025-01-07,Demanda_Total_MBTUD,820499.0,804878.56
2025-01-08,Demanda_Total_MBTUD,829864.0,812678.8
2025-01-09,Demanda_Total_MBTUD,835463.0,830566.3
2025-01-10,Demanda_Total_MBTUD,830528.0,831165.2
2025-01-13,Demanda_Total_MBTUD,809220.0,804320.7
2025-01-14,Demanda_Total_MBTUD,838264.0,834358.6
2025-01-15,Demanda_Total_MBTUD,864519.0,858678.8
2025-01-16,Demanda_Total_MBTUD,926575.0,924651.6
2025-01-17,Demanda_Total_MBTUD,992109.0,980010.94
2025-01-21,Demanda_Total_MBTUD,1002218.0,986581.06
2025-01-22,Demanda_Total_MBTUD,1005683.0,1007324.25
2025-01-23,Demanda_Total_MBTUD,995537.0,995170.9
2025-01-24,Demanda_Total_MBTUD,953973.0,949662.3
2025-01-27,Demanda_Total_MBTUD,1021590.0,1022896.56
2025-01-28,Demanda_Total_MBTUD,959818.0,958249.75
2025-01-29,Demanda_Total_MBTUD,911686.0,914373.94
2025-01-30,Demanda_Total_MBTUD,921452.0,923076.6
2025-01-31,Demanda_Total_MBTUD,880124.0,892967.3
2025-02-03,Demanda_Total_MBTUD,907259.0,910453.3
2025-02-04,Demanda_Total_MBTUD,938307.0,937014.94
2025-02-05,Demanda_Total_MBTUD,939331.0,934726.1
2025-02-06,Demanda_Total_MBTUD,953211.0,945825.1
2025-02-07,Demanda_Total_MBTUD,920510.0,921009.6
2025-02-10,Demanda_Total_MBTUD,839139.0,843966.9
2025-02-11,Demanda_Total_MBTUD,864321.0,861845.1
2025-02-12,Demanda_Total_MBTUD,869000.0,870224.3
2025-02-13,Demanda_Total_MBTUD,855766.0,850618.4
2025-02-14,Demanda_Total_MBTUD,834236.0,831593.2
2025-02-18,Demanda_Total_MBTUD,819707.0,818354.8
2025-02-19,Demanda_Total_MBTUD,845692.0,838235.44
2025-02-20,Demanda_Total_MBTUD,864855.0,852625.1
2025-02-21,Demanda_Total_MBTUD,888591.0,884582.4
2025-02-24,Demanda_Total_MBTUD,875001.0,874157.8
2025-02-25,Demanda_Total_MBTUD,911000.0,900561.56
2025-02-26,Demanda_Total_MBTUD,915845.0,909327.25
2025-02-27,Demanda_Total_MBTUD,904433.0,896686.7
2025-02-28,Demanda_Total_MBTUD,871601.0,868225.44
2025-03-03,Demanda_Total_MBTUD,826052.0,815766.94
2025-03-04,Demanda_Total_MBTUD,849834.0,843879.8
2025-03-05,Demanda_Total_MBTUD,887365.0,877855.9
2025-03-06,Demanda_Total_MBTUD,882426.0,875766.4
2025-03-07,Demanda_Total_MBTUD,886816.0,878228.94
2025-03-10,Demanda_Total_MBTUD,869216.0,858187.9
2025-03-11,Demanda_Total_MBTUD,889767.0,872081.25
2025-03-12,Demanda_Total_MBTUD,868442.0,848703.1
2025-03-13,Demanda_Total_MBTUD,872384.0,856249.2
2025-03-14,Demanda_Total_MBTUD,890085.0,875828.1
2025-03-17,Demanda_Total_MBTUD,881694.0,866062.25
2025-03-18,Demanda_Total_MBTUD,886304.0,871184.3
2025-03-19,Demanda_Total_MBTUD,872971.0,864443.3
2025-03-20,Demanda_Total_MBTUD,880218.0,873082.4
2025-03-21,Demanda_Total_MBTUD,909204.0,903546.25
2025-03-24,Demanda_Total_MBTUD,784488.0,782668.9
2025-03-25,Demanda_Total_MBTUD,865031.0,858740.75
2025-03-26,Demanda_Total_MBTUD,891998.0,885943.3
2025-03-27,Demanda_Total_MBTUD,898946.0,891171.06
2025-03-28,Demanda_Total_MBTUD,916970.0,905314.1
2025-03-31,Demanda_Total_MBTUD,904690.0,893760.8
2025-04-01,Demanda_Total_MBTUD,898971.0,892960.94
2025-04-02,Demanda_Total_MBTUD,882958.0,877103.06
2025-04-03,Demanda_Total_MBTUD,889859.0,883308.1
2025-04-04,Demanda_Total_MBTUD,880687.0,878543.0
2025-04-07,Demanda_Total_MBTUD,886986.0,880812.2
2025-04-08,Demanda_Total_MBTUD,887080.0,871306.75
2025-04-09,Demanda_Total_MBTUD,912727.0,900067.8
2025-04-10,Demanda_Total_MBTUD,898009.0,882090.2
2025-04-11,Demanda_Total_MBTUD,889339.0,879181.1
2025-04-14,Demanda_Total_MBTUD,888659.0,876876.5
2025-04-15,Demanda_Total_MBTUD,896957.0,881578.9
2025-04-16,Demanda_Total_MBTUD,871767.0,858330.25
2025-04-17,Demanda_Total_MBTUD,775812.0,782034.3
2025-04-21,Demanda_Total_MBTUD,903287.0,885212.25
2025-04-22,Demanda_Total_MBTUD,919882.0,898631.0
2025-04-23,Demanda_Total_MBTUD,916529.0,900604.8
2025-04-24,Demanda_Total_MBTUD,919584.0,906145.56
2025-04-25,Demanda_Total_MBTUD,925179.0,912947.6
2025-04-28,Demanda_Total_MBTUD,918990.0,912452.5
2025-04-29,Demanda_Total_MBTUD,907328.0,904549.94
2025-04-30,Demanda_Total_MBTUD,887852.0,885173.5
2025-05-01,Demanda_Total_MBTUD,797617.0,795347.7
2025-05-02,Demanda_Total_MBTUD,853212.0,831050.56
2025-05-05,Demanda_Total_MBTUD,856328.0,846389.56
2025-05-06,Demanda_Total_MBTUD,878347.0,862327.94
2025-05-07,Demanda_Total_MBTUD,872664.0,857097.6
2025-05-08,Demanda_Total_MBTUD,875220.0,860793.7
2025-05-09,Demanda_Total_MBTUD,870183.0,857201.7
2025-05-12,Demanda_Total_MBTUD,899748.0,888460.94
2025-05-13,Demanda_Total_MBTUD,947579.0,934785.4
2025-05-14,Demanda_Total_MBTUD,927238.0,913133.6
2025-05-15,Demanda_Total_MBTUD,940324.0,929655.25
2025-05-16,Demanda_Total_MBTUD,905552.0,898848.75
2025-05-19,Demanda_Total_MBTUD,879912.0,875801.25
2025-05-20,Demanda_Total_MBTUD,891703.0,890619.44
2025-05-21,Demanda_Total_MBTUD,886988.0,877173.06
2025-05-22,Demanda_Total_MBTUD,905562.0,895469.06
2025-05-23,Demanda_Total_MBTUD,913590.0,906818.5
2025-05-27,Demanda_Total_MBTUD,885352.0,864357.5
2025-05-28,Demanda_Total_MBTUD,895875.0,881018.7
2025-05-29,Demanda_Total_MBTUD,882313.0,861977.56
2025-05-30,Demanda_Total_MBTUD,876050.0,854030.94
2025-06-02,Demanda_Total_MBTUD,783528.0,784834.1
2025-06-03,Demanda_Total_MBTUD,875368.0,867518.9
2025-06-04,Demanda_Total_MBTUD,929891.0,915634.06
2025-06-05,Demanda_Total_MBTUD,934969.0,921650.0
2025-06-06,Demanda_Total_MBTUD,925604.0,914103.8
2025-06-09,Demanda_Total_MBTUD,890420.0,878040.5
2025-06-10,Demanda_Total_MBTUD,921847.0,912097.8
2025-06-11,Demanda_Total_MBTUD,929577.0,930019.5
2025-06-12,Demanda_Total_MBTUD,919402.0,919331.25
2025-06-13,Demanda_Total_MBTUD,901969.0,899735.9
2025-06-16,Demanda_Total_MBTUD,875826.0,879047.06
2025-06-17,Demanda_Total_MBTUD,896312.0,891750.6
2025-06-18,Demanda_Total_MBTUD,902681.0,898248.2
2025-06-19,Demanda_Total_MBTUD,899945.0,894617.0
2025-06-20,Demanda_Total_MBTUD,914633.0,912887.0
2025-06-23,Demanda_Total_MBTUD,755477.0,732335.9
2025-06-24,Demanda_Total_MBTUD,865252.0,855687.94
2025-06-25,Demanda_Total_MBTUD,899757.0,887346.75
2025-06-26,Demanda_Total_MBTUD,901389.0,886947.2
2025-06-27,Demanda_Total_MBTUD,910210.0,898536.25
2025-06-30,Demanda_Total_MBTUD,729150.0,744602.8
2025-07-01,Demanda_Total_MBTUD,835528.0,838147.75
2025-07-02,Demanda_Total_MBTUD,858383.0,865741.1
2025-07-03,Demanda_Total_MBTUD,941760.0,932573.1
2025-07-04,Demanda_Total_MBTUD,920005.0,908352.06
2025-07-07,Demanda_Total_MBTUD,905546.0,895707.8
2025-07-08,Demanda_Total_MBTUD,934394.0,918219.0
2025-07-09,Demanda_Total_MBTUD,933376.0,926312.5
2025-07-10,Demanda_Total_MBTUD,920988.0,919838.4
2025-07-11,Demanda_Total_MBTUD,912892.0,914849.8
2025-07-14,Demanda_Total_MBTUD,880229.0,884033.56
2025-07-15,Demanda_Total_MBTUD,887739.0,889914.44
2025-07-16,Demanda_Total_MBTUD,883937.0,876885.8
2025-07-17,Demanda_Total_MBTUD,891653.0,887333.5
2025-07-18,Demanda_Total_MBTUD,896883.0,884962.75
2025-07-21,Demanda_Total_MBTUD,885335.0,873124.3
2025-07-22,Demanda_Total_MBTUD,906417.0,889977.25
2025-07-23,Demanda_Total_MBTUD,925775.0,913919.2
2025-07-24,Demanda_Total_MBTUD,924944.0,918005.4
2025-07-25,Demanda_Total_MBTUD,923842.0,917706.3
2025-07-28,Demanda_Total_MBTUD,890433.0,889506.5
2025-07-29,Demanda_Total_MBTUD,928245.0,925004.44
2025-07-30,Demanda_Total_MBTUD,891430.0,889910.2
2025-07-31,Demanda_Total_MBTUD,906178.0,907570.4
2025-08-01,Demanda_Total_MBTUD,876042.0,873830.9
2025-08-04,Demanda_Total_MBTUD,860146.0,850272.94
2025-08-05,Demanda_Total_MBTUD,889368.0,880044.94
2025-08-06,Demanda_Total_MBTUD,895009.0,883796.94
2025-08-07,Demanda_Total_MBTUD,821674.0,817073.4
2025-08-08,Demanda_Total_MBTUD,907952.0,890044.56
2025-08-11,Demanda_Total_MBTUD,857759.0,848773.06
2025-08-12,Demanda_Total_MBTUD,883518.0,873576.2
2025-08-13,Demanda_Total_MBTUD,906711.0,894369.3
2025-08-14,Demanda_Total_MBTUD,905329.0,897663.0
2025-08-15,Demanda_Total_MBTUD,908049.0,897691.8
2025-08-18,Demanda_Total_MBTUD,757226.0,762720.3
2025-08-19,Demanda_Total_MBTUD,879270.0,872967.0
2025-08-20,Demanda_Total_MBTUD,902052.0,891743.3
2025-08-21,Demanda_Total_MBTUD,878148.0,871406.8
2025-08-22,Demanda_Total_MBTUD,871954.0,861055.0
2025-08-25,Demanda_Total_MBTUD,863733.0,856349.9
2025-08-26,Demanda_Total_MBTUD,901219.0,894344.4
2025-08-27,Demanda_Total_MBTUD,920251.0,900850.06
2025-08-28,Demanda_Total_MBTUD,909014.0,901129.75
2025-08-29,Demanda_Total_MBTUD,893047.0,884584.3
2025-09-01,Demanda_Total_MBTUD,872481.0,866966.2
2025-09-02,Demanda_Total_MBTUD,888658.0,877053.7
2025-09-03,Demanda_Total_MBTUD,890725.0,876059.56
2025-09-04,Demanda_Total_MBTUD,895446.0,888764.3
2025-09-05,Demanda_Total_MBTUD,876624.0,866399.4
2025-09-08,Demanda_Total_MBTUD,872361.0,864913.1
2025-09-09,Demanda_Total_MBTUD,884681.0,873921.4
2025-09-10,Demanda_Total_MBTUD,904129.0,883443.75
2025-09-11,Demanda_Total_MBTUD,912460.0,895738.25
2025-09-12,Demanda_Total_MBTUD,906736.0,898630.8
2025-09-15,Demanda_Total_MBTUD,907221.0,892563.25
2025-09-16,Demanda_Total_MBTUD,902690.0,883762.75
2025-09-17,Demanda_Total_MBTUD,906574.0,902665.44
2025-09-18,Demanda_Total_MBTUD,918437.0,914334.44
2025-09-19,Demanda_Total_MBTUD,921433.0,912123.06
2025-09-22,Demanda_Total_MBTUD,884207.0,883347.44
2025-09-23,Demanda_Total_MBTUD,939648.0,929674.75
2025-09-24,Demanda_Total_MBTUD,961529.0,951325.06
2025-09-25,Demanda_Total_MBTUD,958287.0,951527.06
2025-09-26,Demanda_Total_MBTUD,944735.0,938107.0
2025-09-29,Demanda_Total_MBTUD,858417.0,869086.1
2025-09-30,Demanda_Total_MBTUD,902091.0,900223.5
2025-10-01,Demanda_Total_MBTUD,897507.0,900432.56
2025-10-02,Demanda_Total_MBTUD,914069.0,917833.6
2025-10-03,Demanda_Total_MBTUD,884478.0,885748.25
2025-10-06,Demanda_Total_MBTUD,858262.0,847272.2
2025-10-07,Demanda_Total_MBTUD,876616.0,870892.6
2025-10-08,Demanda_Total_MBTUD,877933.0,871094.4
2025-10-09,Demanda_Total_MBTUD,849982.0,831711.0
2025-10-10,Demanda_Total_MBTUD,819217.0,815667.06
2025-10-13,Demanda_Total_MBTUD,708134.0,701471.9
2025-10-14,Demanda_Total_MBTUD,816414.0,806547.94
2025-10-15,Demanda_Total_MBTUD,845055.0,827475.25
2025-10-16,Demanda_Total_MBTUD,846575.0,831709.6
2025-10-17,Demanda_Total_MBTUD,870876.0,865393.75
2025-10-20,Demanda_Total_MBTUD,856917.0,846877.44
2025-10-21,Demanda_Total_MBTUD,877540.0,870811.1
2025-10-22,Demanda_Total_MBTUD,885323.0,873942.25
2025-10-23,Demanda_Total_MBTUD,869231.0,859685.4
2025-10-24,Demanda_Total_MBTUD,870550.0,862057.7
2025-10-27,Demanda_Total_MBTUD,860938.0,848838.6
2024-09-04,Demanda_Costa_Total_MBTUD,362179.0,366524.94
2024-09-05,Demanda_Costa_Total_MBTUD,369194.0,369916.94
2024-09-06,Demanda_Costa_Total_MBTUD,369905.0,369209.7
2024-09-09,Demanda_Costa_Total_MBTUD,351151.0,357117.28
2024-09-10,Demanda_Costa_Total_MBTUD,372354.0,368474.5
2024-09-11,Demanda_Costa_Total_MBTUD,427804.0,427187.88
2024-09-12,Demanda_Costa_Total_MBTUD,418484.0,417688.47
2024-09-13,Demanda_Costa_Total_MBTUD,458864.0,445340.4
2024-09-16,Demanda_Costa_Total_MBTUD,544001.0,500439.8
2024-09-17,Demanda_Costa_Total_MBTUD,506454.0,489123.2
2024-09-18,Demanda_Costa_Total_MBTUD,543081.0,493199.6
2024-09-19,Demanda_Costa_Total_MBTUD,524545.0,492902.7
2024-09-20,Demanda_Costa_Total_MBTUD,554941.0,491679.72
2024-09-23,Demanda_Costa_Total_MBTUD,583536.0,493077.72
2024-09-24,Demanda_Costa_Total_MBTUD,576210.0,492758.03
2024-09-25,Demanda_Costa_Total_MBTUD,588306.0,494810.84
2024-09-26,Demanda_Costa_Total_MBTUD,588462.0,490038.7
2024-09-27,Demanda_Costa_Total_MBTUD,599786.0,493511.97
2024-09-30,Demanda_Costa_Total_MBTUD,596543.0,493770.06
2024-10-01,Demanda_Costa_Total_MBTUD,600101.0,494726.94
2024-10-02,Demanda_Costa_Total_MBTUD,578948.0,495258.06
2024-10-03,Demanda_Costa_Total_MBTUD,591994.0,491233.7
2024-10-04,Demanda_Costa_Total_MBTUD,612623.0,494736.3
2024-10-07,Demanda_Costa_Total_MBTUD,620065.0,492332.0
2024-10-08,Demanda_Costa_Total_MBTUD,634757.0,489660.12
2024-10-09,Demanda_Costa_Total_MBTUD,621048.0,481720.22
2024-10-10,Demanda_Costa_Total_MBTUD,616520.0,481784.53
2024-10-11,Demanda_Costa_Total_MBTUD,597152.0,484061.72
2024-10-14,Demanda_Costa_Total_MBTUD,538940.0,482143.62
2024-10-15,Demanda_Costa_Total_MBTUD,611091.0,478617.94
2024-10-16,Demanda_Costa_Total_MBTUD,608062.0,480335.1
2024-10-17,Demanda_Costa_Total_MBTUD,620618.0,482153.44
2024-10-18,Demanda_Costa_Total_MBTUD,627622.0,489043.38
2024-10-21,Demanda_Costa_Total_MBTUD,494612.0,465058.25
2024-10-22,Demanda_Costa_Total_MBTUD,558883.0,484689.8
2024-10-23,Demanda_Costa_Total_MBTUD,626400.0,486937.25
2024-10-24,Demanda_Costa_Total_MBTUD,611838.0,487876.44
2024-10-25,Demanda_Costa_Total_MBTUD,607531.0,485870.2
2024-10-28,Demanda_Costa_Total_MBTUD,575000.0,493946.22
2024-10-29,Demanda_Costa_Total_MBTUD,585632.0,490119.1
2024-10-30,Demanda_Costa_Total_MBTUD,610312.0,487852.03
2024-10-31,Demanda_Costa_Total_MBTUD,345885.0,348449.75
2024-11-01,Demanda_Costa_Total_MBTUD,335493.0,338793.38
2024-11-04,Demanda_Costa_Total_MBTUD,341169.0,340768.62
2024-11-05,Demanda_Costa_Total_MBTUD,550360.0,491146.88
2024-11-06,Demanda_Costa_Total_MBTUD,532749.0,487771.4
2024-11-07,Demanda_Costa_Total_MBTUD,601811.0,490537.28
2024-11-08,Demanda_Costa_Total_MBTUD,609081.0,490886.03
2024-11-11,Demanda_Costa_Total_MBTUD,477369.0,455985.0
2024-11-12,Demanda_Costa_Total_MBTUD,407113.0,393255.0
2024-11-13,Demanda_Costa_Total_MBTUD,352815.0,352084.75
2024-11-14,Demanda_Costa_Total_MBTUD,407721.0,402212.03
2024-11-15,Demanda_Costa_Total_MBTUD,335269.0,334788.88
2024-11-18,Demanda_Costa_Total_MBTUD,387119.0,375103.72
2024-11-19,Demanda_Costa_Total_MBTUD,345058.0,341975.9
2024-11-20,Demanda_Costa_Total_MBTUD,447797.0,436631.12
2024-11-21,Demanda_Costa_Total_MBTUD,354811.0,353336.38
2024-11-22,Demanda_Costa_Total_MBTUD,401812.0,398441.06
2024-11-25,Demanda_Costa_Total_MBTUD,364656.0,360503.2
2024-11-26,Demanda_Costa_Total_MBTUD,360497.0,354458.3
2024-11-27,Demanda_Costa_Total_MBTUD,440438.0,435641.06
2024-11-29,Demanda_Costa_Total_MBTUD,374761.0,371610.28
2024-12-02,Demanda_Costa_Total_MBTUD,344261.0,342654.56
2024-12-03,Demanda_Costa_Total_MBTUD,448270.0,434914.66
2024-12-04,Demanda_Costa_Total_MBTUD,499170.0,479852.0
2024-12-05,Demanda_Costa_Total_MBTUD,544511.0,493978.12
2024-12-06,Demanda_Costa_Total_MBTUD,446826.0,438475.53
2024-12-09,Demanda_Costa_Total_MBTUD,574735.0,502247.3
2024-12-10,Demanda_Costa_Total_MBTUD,585257.0,501718.84
2024-12-11,Demanda_Costa_Total_MBTUD,594015.0,501246.22
2024-12-12,Demanda_Costa_Total_MBTUD,603011.0,500541.88
2024-12-13,Demanda_Costa_Total_MBTUD,594827.0,498990.53
2024-12-16,Demanda_Costa_Total_MBTUD,581407.0,501128.97
2024-12-17,Demanda_Costa_Total_MBTUD,551786.0,495836.3
2024-12-18,Demanda_Costa_Total_MBTUD,582010.0,495355.3
2024-12-19,Demanda_Costa_Total_MBTUD,572534.0,497807.62
2024-12-20,Demanda_Costa_Total_MBTUD,583014.0,496867.34
2024-12-23,Demanda_Costa_Total_MBTUD,502284.0,484703.2
2024-12-24,Demanda_Costa_Total_MBTUD,408652.0,403804.25
2024-12-26,Demanda_Costa_Total_MBTUD,373340.0,360742.72
2024-12-27,Demanda_Costa_Total_MBTUD,325674.0,326350.53
2024-12-30,Demanda_Costa_Total_MBTUD,306591.0,309613.62
2024-12-31,Demanda_Costa_Total_MBTUD,272939.0,290313.97
2025-01-02,Demanda_Costa_Total_MBTUD,283078.0,293575.28
2025-01-03,Demanda_Costa_Total_MBTUD,318940.0,316007.94
2025-01-06,Demanda_Costa_Total_MBTUD,279552.0,280309.62
2025-01-07,Demanda_Costa_Total_MBTUD,297550.0,293063.06
2025-01-08,Demanda_Costa_Total_MBTUD,308378.0,301049.7
2025-01-09,Demanda_Costa_Total_MBTUD,301250.0,298938.62
2025-01-10,Demanda_Costa_Total_MBTUD,297588.0,294721.4
2025-01-13,Demanda_Costa_Total_MBTUD,278991.0,280920.38
2025-01-14,Demanda_Costa_Total_MBTUD,296606.0,292140.2
2025-01-15,Demanda_Costa_Total_MBTUD,298849.0,293244.34
2025-01-16,Demanda_Costa_Total_MBTUD,344995.0,340758.6
2025-01-17,Demanda_Costa_Total_MBTUD,431724.0,422603.22
2025-01-21,Demanda_Costa_Total_MBTUD,447299.0,432573.56
2025-01-22,Demanda_Costa_Total_MBTUD,442280.0,431585.53
2025-01-23,Demanda_Costa_Total_MBTUD,428679.0,417495.47
2025-01-24,Demanda_Costa_Total_MBTUD,370757.0,373844.6
2025-01-27,Demanda_Costa_Total_MBTUD,441651.0,431981.3
2025-01-28,Demanda_Costa_Total_MBTUD,361402.0,363279.5
2025-01-29,Demanda_Costa_Total_MBTUD,325647.0,332022.06
2025-01-30,Demanda_Costa_Total_MBTUD,349577.0,351776.47
2025-01-31,Demanda_Costa_Total_MBTUD,327761.0,329696.97
2025-02-03,Demanda_Costa_Total_MBTUD,350128.0,352690.28
2025-02-04,Demanda_Costa_Total_MBTUD,389157.0,379287.66
2025-02-05,Demanda_Costa_Total_MBTUD,383717.0,377236.0
2025-02-06,Demanda_Costa_Total_MBTUD,385421.0,381013.8
2025-02-07,Demanda_Costa_Total_MBTUD,362851.0,360588.72
2025-02-10,Demanda_Costa_Total_MBTUD,292544.0,298799.7
2025-02-11,Demanda_Costa_Total_MBTUD,297070.0,300212.62
2025-02-12,Demanda_Costa_Total_MBTUD,303159.0,308211.4
2025-02-13,Demanda_Costa_Total_MBTUD,287054.0,293521.22
2025-02-14,Demanda_Costa_Total_MBTUD,269585.0,276735.25
2025-02-18,Demanda_Costa_Total_MBTUD,253191.0,272147.28
2025-02-19,Demanda_Costa_Total_MBTUD,272863.0,282096.2
2025-02-20,Demanda_Costa_Total_MBTUD,285125.0,286306.25
2025-02-21,Demanda_Costa_Total_MBTUD,312107.0,307763.16
2025-02-24,Demanda_Costa_Total_MBTUD,321463.0,315246.62
2025-02-25,Demanda_Costa_Total_MBTUD,339425.0,332796.22
2025-02-26,Demanda_Costa_Total_MBTUD,346217.0,340708.28
2025-02-27,Demanda_Costa_Total_MBTUD,337019.0,336159.72
2025-02-28,Demanda_Costa_Total_MBTUD,317210.0,317857.56
2025-03-03,Demanda_Costa_Total_MBTUD,286317.0,294594.88
2025-03-04,Demanda_Costa_Total_MBTUD,301366.0,305371.56
2025-03-05,Demanda_Costa_Total_MBTUD,338412.0,336471.4
2025-03-06,Demanda_Costa_Total_MBTUD,322687.0,318346.4
2025-03-07,Demanda_Costa_Total_MBTUD,324960.0,321145.0
2025-03-10,Demanda_Costa_Total_MBTUD,322534.0,320871.2
2025-03-11,Demanda_Costa_Total_MBTUD,328116.0,324789.72
2025-03-12,Demanda_Costa_Total_MBTUD,311941.0,310982.66
2025-03-13,Demanda_Costa_Total_MBTUD,311502.0,312109.12
2025-03-14,Demanda_Costa_Total_MBTUD,320112.0,318678.72
2025-03-17,Demanda_Costa_Total_MBTUD,330806.0,327559.28
2025-03-18,Demanda_Costa_Total_MBTUD,330168.0,328380.25
2025-03-19,Demanda_Costa_Total_MBTUD,324756.0,322827.88
2025-03-20,Demanda_Costa_Total_MBTUD,324616.0,322785.66
